From,To,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288
n1,n2,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2549.103497,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2707.841755,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,2911.967352,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3044.458244,3878.49606,3878.49422,3878.498402,3878.494019,3878.494563,3878.492674,3878.501225,3878.496606,3878.499828,3878.502021,3878.501652,3878.499321,4144.351773,4348.420864,4152.218582,4196.704442,4359.689159,4196.693395,4195.488121,4383.503828,4195.494882,4144.61135,4328.340143,4151.615016,4380.960924,4481.705571,4380.90436,4329.611518,4408.226505,4304.00912,4328.358972,4504.075504,4328.353358,4421.605354,4518.786184,4370.973946,4062.872125,4079.235035,4062.871988,4062.863859,4253.978647,4062.859998,4010.65314,4253.960361,4010.655349,4010.667443,4253.971696,4010.666741,4195.064597,4350.699963,4195.062696,4134.103527,4353.4821,4134.102383,4106.10044,4295.048874,4106.101476,4107.803821,4302.656206,4107.797306,4162.992428,4179.456724,4157.815108,4214.074509,4314.893502,4213.56038,4206.262859,4309.349668,4206.616452,4176.43785,4321.162949,4176.529961,4007.017889,4010.180606,4009.492724,4141.874956,4142.684068,4145.224071,4161.6292,4165.063289,4167.720168,4034.026966,4034.026309,4247.413572,4280.131507,4299.420886,4407.577359,4368.589197,4368.488566,4368.587188,4330.196183,4330.205172,4440.352645,4440.617471,4440.467684,4440.616332,4406.883897,4356.398844,4356.438117,4360.947846,4466.478015,4461.926286,4474.263982,4557.3111,4408.9229,4446.280158,4548.807969,4547.751435,3979.796664,4009.132877,4033.585749,4037.012893,4037.01244,4038.274836,4039.214015,4039.244047,4039.245153,4038.586754,4038.057291,4040.451248,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3887.017333,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3917.677069,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3911.807463,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3681.72412,3340.404082,3340.402236,3340.404083,3340.404081,3340.405927,3340.404082,3340.407773,3340.40777,3340.40777,3340.407768,3340.409614,3340.409612,3545.643632,3545.633622,3545.64397,3545.642198,3545.630593,3545.643615,3545.644682,3545.644589,3545.644249,3541.142076,3541.148388,3541.141069,2779.359165,2779.361361,2779.3603,2779.366072,2779.366072,2779.366072,2779.367304,2779.367304,2779.367304,2779.367304,2779.367304,2779.367304,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3729.727809,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,3842.454071,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032,4048.351032
n2,n3,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2238.289368,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2378.009245,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2557.740135,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2674.434685,2999.479357,2999.477529,2999.479947,2999.476452,2999.476124,2999.475113,2999.483616,2999.479895,2999.48223,2999.485284,2999.484917,2999.481721,3264.846447,3467.615216,3272.665455,3316.874723,3478.811497,3316.863743,3315.665129,3502.464976,3315.671849,3265.101825,3447.65916,3272.06303,3497.347167,3597.417627,3497.29097,3446.329668,3524.425419,3420.8932,3445.085144,3619.631634,3445.078699,3537.72596,3634.242943,3487.424208,3174.837436,3191.101753,3174.8373,3174.830086,3364.752154,3174.827115,3122.935728,3364.734851,3122.93879,3122.949945,3364.745248,3122.950114,3299.046164,3453.677282,3299.044276,3238.462424,3456.441408,3238.460421,3210.633362,3398.386727,3210.634391,3212.326351,3405.947064,3212.319875,3253.35385,3269.71594,3248.207708,3304.117078,3404.288274,3303.606847,3296.353392,3398.778863,3296.704405,3266.715014,3410.51452,3266.806408,3255.553777,3231.603316,3254.598333,3264.299004,3264.282923,3264.227603,3321.039083,3342.883766,3320.890014,3327.152404,3327.153897,3322.055911,3339.707323,3358.872412,3466.328472,3427.594555,3427.495398,3427.592551,3389.446369,3389.455308,3498.885125,3499.148715,3498.999874,3499.147582,3451.457088,3400.843895,3400.836322,3494.575604,3509.976514,3505.399337,3518.262948,3599.966804,3455.365125,3547.930859,3619.587332,3613.541608,3372.666141,3372.672911,3372.681133,3372.683749,3372.684007,3372.681842,3372.680879,3372.683431,3372.683174,3372.682977,3372.681933,3372.684678,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3417.245583,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3444.299123,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3439.119769,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,3236.142083,2935.189332,2935.189331,2935.189332,2935.189332,2935.189332,2935.189332,2935.189332,2935.189332,2935.189332,2935.189332,2935.189333,2935.189333,2673.826938,2673.815244,2673.825538,2673.824641,2673.813098,2673.824318,2673.825379,2673.824417,2673.82408,2669.344061,2669.350339,2669.342192,2440.920671,2440.922858,2440.921801,2440.920672,2440.920672,2440.920672,2440.921899,2440.921899,2440.921899,2440.921899,2440.921899,2440.921899,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,2904.143279,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3025.517651,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225,3234.436225
n2,n19,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1535.72303,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1631.545831,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1754.809175,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,1834.841727,2141.76817,2141.766386,2141.768745,2141.765336,2141.765017,2141.76403,2141.772324,2141.768694,2141.770972,2141.77395,2141.773592,2141.770475,2402.825795,2599.99512,2410.436576,2453.464674,2610.879923,2453.453982,2452.287715,2633.846226,2452.294258,2403.074446,2580.589089,2409.850265,2492.130545,2620.329201,2492.077227,2424.45196,2482.061061,2349.498352,2424.701075,2650.371922,2424.700723,2527.697465,2670.196475,2480.863238,2294.897122,2310.738725,2294.896989,2294.889961,2479.715477,2294.887068,2244.337528,2479.698652,2244.340511,2244.351384,2479.708764,2244.351549,2399.69383,2550.01647,2399.691992,2340.723252,2552.702961,2340.721303,2313.634862,2496.281828,2313.635863,2315.283687,2503.632677,2315.277378,2324.123925,2340.051443,2319.113976,2373.533826,2470.93048,2373.036477,2365.975672,2465.56974,2366.315656,2337.131905,2476.980097,2337.220872,2292.090085,2268.772119,2291.159793,2300.593128,2300.577414,2300.523457,2355.787,2377.03937,2355.641497,2361.75654,2361.75799,2356.782452,2340.476084,2359.116694,2323.074406,2337.829565,2337.737813,2337.827621,2388.68632,2388.695123,2373.713469,2400.874179,2400.729315,2400.873078,2414.305184,2365.114756,2365.107391,2406.791345,2364.708366,2358.959835,2440.327733,2487.83319,2385.805765,2376.089126,2440.667183,2434.515291,2313.756523,2313.760578,2313.766466,2313.768714,2313.768965,2313.766752,2313.765735,2313.768213,2313.767964,2313.767829,2313.766859,2313.769321,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2344.336313,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2362.895136,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2359.342061,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2220.104935,2013.680451,2013.680451,2013.680451,2013.680451,2013.680452,2013.680451,2013.680452,2013.680452,2013.680452,2013.680452,2013.680452,2013.680452,1835.740562,1835.729125,1835.739193,1835.738316,1835.727025,1835.737999,1835.739037,1835.738096,1835.737766,1831.355963,1831.362104,1831.354135,1674.692836,1674.69498,1674.693944,1674.692837,1674.692837,1674.692837,1674.694039,1674.694039,1674.694039,1674.69404,1674.69404,1674.69404,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2166.864976,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2306.055357,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471,2385.102471
n3,n4,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1447.820849,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1537.790232,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1653.458818,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,1728.520861,2030.260176,2030.258417,2030.260744,2030.257382,2030.257067,2030.256094,2030.264273,2030.260694,2030.26294,2030.265877,2030.265524,2030.26245,2287.81955,2481.819096,2295.313521,2337.677633,2492.526218,2337.667102,2336.519035,2515.099094,2336.525479,2288.064399,2462.726311,2294.736227,2375.009148,2501.102811,2374.956676,2308.384874,2365.067578,2234.567207,2308.630393,2530.623642,2308.630048,2410.007014,2550.114463,2363.919719,2179.090379,2194.698691,2179.090249,2179.083323,2361.071099,2179.080472,2129.269177,2361.054543,2129.272118,2129.282836,2361.064495,2129.282999,2280.396382,2428.31012,2280.394573,2222.31793,2430.952939,2222.31601,2195.637708,2375.449048,2195.638695,2197.262253,2382.682586,2197.256036,2202.266049,2217.956302,2197.330374,2250.935852,2346.802275,2250.445537,2243.490239,2341.523691,2243.824121,2215.081286,2352.753936,2215.168927,2166.653031,2143.675624,2165.736336,2175.027617,2175.012114,2174.958936,2229.384123,2250.314704,2229.240655,2235.273967,2235.275394,2230.369848,2210.326106,2228.685157,2193.162275,2207.706446,2207.615952,2207.704531,2257.794914,2257.803581,2243.030492,2269.784196,2269.641449,2269.783113,2278.882061,2230.451733,2230.444481,2271.479582,2230.032129,2224.371038,2304.484268,2351.218694,2250.816178,2241.233119,2304.801182,2298.746447,2177.036308,2177.039464,2177.044564,2177.04668,2177.046927,2177.044711,2177.043682,2177.046123,2177.045877,2177.045763,2177.044823,2177.04718,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2205.639285,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2222.994662,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2219.672118,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,2089.419825,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.14003,1896.140031,1896.140031,1729.580433,1729.569131,1729.57908,1729.578214,1729.567056,1729.577901,1729.578927,1729.577997,1729.57767,1725.24752,1725.253588,1725.245713,1578.287305,1578.289426,1578.288401,1578.287306,1578.287306,1578.287306,1578.288496,1578.288496,1578.288496,1578.288496,1578.288496,1578.288496,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2069.057124,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2208.761887,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578,2287.746578
n3,n23,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1400.235361,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1486.802457,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1598.017405,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1670.141131,1967.352063,1967.350328,1967.352622,1967.349307,1967.348996,1967.348037,1967.356103,1967.352573,1967.354788,1967.357684,1967.357336,1967.354304,2221.27728,2412.105966,2228.654575,2270.355191,2422.63508,2270.344822,2269.214946,2444.813713,2269.221292,2221.518333,2393.326941,2228.086289,2306.703277,2430.689871,2306.651651,2241.132814,2296.889881,2168.449485,2241.374731,2459.687706,2241.374392,2341.132017,2478.843969,2295.791706,2112.950583,2128.32651,2112.950455,2112.943632,2292.100528,2112.940823,2063.864464,2292.08424,2063.867362,2063.877926,2292.094032,2063.878086,2211.730604,2357.239675,2211.728824,2154.541152,2359.838847,2154.539261,2128.267368,2305.251297,2128.26834,2129.86774,2312.367683,2129.861615,2132.883675,2148.338014,2128.021836,2180.817372,2275.159814,2180.334054,2173.483732,2269.963111,2173.811542,2145.507272,2281.013833,2145.593596,2095.718597,2073.078938,2094.815394,2103.965918,2103.950626,2103.898224,2157.491212,2178.102141,2157.349772,2163.301746,2163.303149,2158.467397,2136.671304,2154.751229,2119.744387,2134.079027,2133.989779,2134.077141,2183.404862,2183.413395,2168.848256,2195.197957,2195.057311,2195.196891,2202.029824,2154.352361,2154.34522,2194.738018,2153.920633,2148.346115,2227.215743,2273.185691,2174.393721,2164.943777,2227.511189,2221.552785,2100.294159,2100.296466,2100.300821,2100.302812,2100.303055,2100.300838,2100.2998,2100.302202,2100.30196,2100.301866,2100.300954,2100.30321,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2127.682201,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2144.295717,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2141.115359,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,2016.376347,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1831.060793,1671.272171,1671.261002,1671.270834,1671.269977,1671.258952,1671.269669,1671.270682,1671.269763,1671.26944,1666.990299,1666.996295,1666.988513,1525.750559,1525.752657,1525.751644,1525.75056,1525.75056,1525.75056,1525.751737,1525.751737,1525.751737,1525.751737,1525.751737,1525.751737,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2012.828778,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2151.802704,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155,2230.155
n4,n5,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,721.4960969,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,765.3430937,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,821.5376496,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,857.8972254,1136.262054,1136.259015,1136.262596,1136.259382,1136.256927,1136.25815,1136.266032,1136.260779,1136.264757,1136.267565,1136.265077,1136.264288,1269.684445,1152.316647,1276.836066,1317.251901,1166.546746,1317.241894,1316.132943,1135.537938,1316.139075,1269.905431,1085.821071,1276.272263,1347.337881,1230.516561,1347.288402,1283.632536,1090.951059,1213.074844,1283.723544,1144.293887,1283.723215,1380.326613,1162.780826,1336.437901,1146.023597,1140.59818,1146.023475,1146.015782,1082.43704,1146.012955,1163.405112,1082.440259,1163.407925,1163.425126,1082.445111,1163.425928,1226.481931,1073.876675,1226.480211,1171.012584,1078.04415,1171.010757,1199.567978,1078.680082,1199.568929,1202.011235,1085.507914,1202.005304,1150.295415,1173.593166,1142.975064,1222.019866,1117.885998,1221.546132,1194.90999,1093.470008,1195.888893,1173.543198,1107.661964,1173.628728,1146.576397,1113.84903,1145.315719,1161.224474,1161.201964,1161.179582,1119.035988,1148.823482,1118.947485,1208.113884,1208.113082,1204.978601,1143.162651,1170.244522,1136.340295,1164.959556,1164.867982,1164.957734,1126.565034,1126.575501,1120.655041,1198.105402,1197.965906,1198.104373,1179.066389,1108.002433,1108.007088,1188.643625,1121.718542,1113.727318,1165.875174,1126.214532,1128.834762,1127.404904,1166.105232,1169.767321,1073.358539,1073.357649,1073.359257,1073.360818,1073.361053,1073.358775,1073.358805,1073.361125,1073.36089,1073.360869,1073.360045,1073.36197,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1087.00008,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1095.267324,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1093.684994,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,1031.5175,938.7830039,938.7830039,938.7830039,938.7830039,938.783004,938.7830039,938.783004,938.783004,938.783004,938.783004,938.783004,938.783004,860.475469,860.4645876,860.4741659,860.4733319,860.4625898,860.4730309,860.4702074,860.467289,860.4689976,856.2997796,856.3056222,856.2980404,785.0385406,785.0405897,785.0395995,785.0385407,785.0385407,785.0385407,785.0385412,785.0385412,785.0385412,785.0385412,785.0385412,785.0385412,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1174.668908,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1202.81239,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962,1228.386962
n5,n6,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,588.0285485,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,623.8188356,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,669.6980319,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,699.3894615,974.8378347,974.8348067,974.8383747,974.8351725,974.8327269,974.833945,974.8417985,974.8365641,974.8405282,974.8433252,974.8408463,974.84006,1108.207855,991.2800808,1115.329558,1155.573602,1005.456498,1155.563637,1154.459487,974.5607641,1154.465593,1108.427921,925.0259733,1114.76812,1184.395718,1068.048099,1184.346459,1120.965385,929.0142209,1050.69631,1121.056031,982.1537405,1121.055704,1217.235746,1000.570425,1173.543853,981.1361856,975.7293881,981.1360636,981.1283995,917.7632272,981.1255829,998.4575643,917.766436,998.4603661,998.4775032,917.7712706,998.4783017,1058.184671,906.1312199,1058.182957,1002.932714,910.2840486,1002.930894,1031.382243,910.9215679,1031.38319,1033.816006,917.7251654,1033.810098,976.3265505,999.5365744,969.0333787,1047.775229,944.0240736,1047.303283,1020.77076,919.6951019,1021.74569,999.4871239,933.8361031,999.5723279,966.0676834,933.4599184,964.8116754,980.6607566,980.6383286,980.6160352,938.621392,968.2992609,938.5331974,1027.367453,1027.366653,1024.244034,956.2496521,983.2298385,949.4506959,977.9645429,977.8732939,977.962728,939.708773,939.7192022,933.8188135,1010.979733,1010.840762,1010.978709,985.3520741,914.5528567,914.5574952,994.8926489,928.2177352,920.2555428,972.207535,932.6888736,935.3079027,933.8821618,972.4348251,976.0836184,875.441921,875.4409475,875.4424788,875.4440237,875.444258,875.4419847,875.4420117,875.4443231,875.4440895,875.4440705,875.4432503,875.4451623,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,886.5935821,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,893.3528438,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,892.0591159,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,841.2385681,765.4591535,765.4591534,765.4591535,765.4591535,765.4591535,765.4591535,765.4591536,765.4591536,765.4591536,765.4591536,765.4591536,765.4591536,702.2521163,702.2412646,702.2508167,702.249985,702.2392722,702.2496848,702.2468688,702.2439583,702.2456623,698.0878274,698.0936541,698.0860929,639.8975745,639.8996186,639.8986308,639.8975746,639.8975746,639.8975746,639.897575,639.897575,639.897575,639.897575,639.897575,639.897575,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1035.831082,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1067.870291,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526,1095.161526
